comment,rating_star
"Selipar ok la dgn harga.. macam polisterin..ringan , licin.. Pnghantaran laju..tq seller",2
Material : soft comfort  Ok la. Selipar ni nipis je tp lembut le... sesuai utk indoor je. Klu nk pki utk outdoor tk sesuai..,2
Comfortability : Selesa Material : Getah  Nipis. Tak sama dlm gmbr. Boleh la sesuai dgn harga,2
Comfortability : Okay Material : Okay  Received in good order and nicely pack good quality product very nice,2
Material : okay Comfortability : okay  Teruma kasih seller.. terima dalam keadaan baik..delivery cepat..kasut okay la..sesuai dengan harga..terima kasih..,2
Material n saiz ok... Sedap pakai tp seller bg sepasang warna n saiz salah...,2
Comfortability : good Material : rubber  The slipper is very light.. I should take one large size than my usual size.. overall nice.. thank you,2
Quality sgt nipis dan ringan dan hanya ssuai utk kegunaan dlm rumah. Brg smpai dlm keadaan baik,2
Comfortability : Okay Material : Okay  Received in good order and nicely pack good quality product very nice,2
Material : nipis  Barang diterima baik. Tapi luar dari jangkaan. Nipis sangat. Emmm....beli size 42 sebelum ni tebal sikit. Sesuai dengan harganya kut.,2
Comfortability : Ok Material : Rubber  Item received in good condition. Value for money..,2
"Comfortability : comfortable for indoor and outdoor wear Material : Flexible rubber material and light  Check all the purchase slippers and found 1 pair got defect, slightly tear",2
Received in good condition and well packed. Very light and quite thin. The shoes are a bit small in size. Suggest to buy larger size if you want.,2
"Material : thin rubber Comfortability : moderate, worth the price  Delivered in very short time",2
Comfortability : ok Material : agak nipis  barang sampai dengan baik. thank you seller. everything is okay. warna ok.,2
Comfortability : good Material : rubber  Item ok..cuma oder warna lain..dapat warna lain..seller tak_infom pun color tak_ada..agak terkilan di situ..yang lain semua ok . tq,2
Comfortability : good Material : getah good  Kena dgn saiz.. ok je. buat pakai dalam rumah. Tq seller,2
"Comfortability : selesa Material : getah  Dpt kuantiti cukup tp order biru 1 yg dpt semuanya hitam , anak kata ok ja",2
Good product quality thumbs_up Good value for money money_bag Fast delivery delivery_truck,2
Material : tidak memuaskan Comfortability : kecewa  Dapt parcel dah terbuka. Barang free gift semua kene curi. Satu free gift pun tak_ada. Apa pun terima kasih pada penjual.,2
"Comfortability : selesa Material : plastic  brg smpi lmbt upama tunggu brg dr china, punya lama shopee express peram.. bila da smpi, selipa pon biase 2 je, bole la, kne dgn harga.. mungkin kne beli yg lain.. tp hrp bkn shopee express la yg hntr.. ""berjanggut"" downcast_face_with_sweat",2
Comfortability : selesa Material : ok  Selipar yang harga sepadan dengan kualitinya. Dengan harga semurah ni bokeh la pakai dalam rumah atau ke tandas tu,2
Comfortability : good Material : getah  Tak tebal tk nipis tp quite nipis jugak la but barang murahkan tkle nk expect quality great.,2
Material : getah  sy terbeli satu size agk besar skit tp ok lh . klu spe 2 nk beli ikut lh sizs biasa yg dipakai xpyh beli besar skit . agk nipis xtebal berbaloi dgn hrga pun,2
"Comfortability : okay Material : foam  Products received in good condition. Material is like foam. But I bought for home use, so it ' s acceptable.",2
Terima kasih seller.. barang dah selamat sampai dan telah selamat diterima..,2
Comfortability : great Material : cimfy  Comfy and light but buy a size bigger would be better,2
item received in good condition lightweight slippers and size fit,2
Material : getah Comfortability : ok  Syukur barang sampai dengan keadaan baik. Selipar tidak juga tebal sangat. Selesa dipakai,2
Material : nipis Comfortability : bolelah  Kasut telah diterima dgn selamatnya. Kena hati 2 bila memakainya. Tq seller,2
"Material : okay Comfortability : okay for indoor  Expected thicker but okay for the price, for indoor or casual use.",2
Material : good  yeay dh smpai berbaloi sgtttt lembut sedap pakaii boleh repeat lagithumbs_up:_light_skin_tonethumbs_up:_light_skin_tonethumbs_up:_light_skin_tone,2
"Comfortability : ok lah Material : rubber  Very light The base is thin, just others ordinary slippers",2
Comfortability : lembut Material : ok  Beli untuk pakai dalam rumah....lembut sangat cuma depan mudah terlibat kalau jalan menyeret kaki bagi orang tua,2
Material : ok Comfortability : ok  delivery was fast...tp nipis cikit..oklah sb harga pun murah...blh guna pakai harian....tq seller...,2
"Comfortability : okay Material : okay  Size selipar kecil sikit better nak beli ambil 1 size besar. Barang lain sikit dari gambar. Dalam gambar nampk tebal , sampai nipis sikit. Overall okay . harga murah so sesuai la tu.",2
Sampai sampai tengok plastic parcel koyak kiri kanan. Nasib barang takde apa. Selamat semuanya  Kasut comfy sangat. Boleh repeat.,2
Good seller. Good item. Good packaging. Reached in good condition. Thank you.,2
"Material : getah 3va Comfortability : ok la, lembut tapi nipis dari yg beli sebelum  Ok la. Murah, tapi tapak nipis jika banding dgn selipar lain yang beli sebelum ni. Tapi beli dari kedai lain lain sebelum ni. Seller mengambil masa yg lama untuk pack dan pass to courier. Courier pick up attempt lebih 9 kali selama 3 hari sebelum berjaya. Siap dah dapat notis kalau besok tak_pikap, auto cancelled order.",2
Well received item in good condition. Fast delivery. Thanks seller thumbs_upthumbs_upthumbs_up,2
Comfortability : sangat selesa  saya tolak 1 bintang untk seller...sebab ink airwaybill tidak jelas menyebabkan abg shoppee salah hantar.. nasib ade gambar.. yg lain² semua ok..selesa utk pakai dalam rumah,2
"Comfortability : ok Material : ok  Sandal agak nipis , tp gambar tapak nampak tebal . Tengoklah lama mana bertahan",2
"Material : very light and not_thick Comfortability : ok  tgk review nampak mcm tebal. rupanya tak_tebal sgt. my mistake. naisb baik nak guna indoor je. selipar ni sesuai indoor sahaja. kalau outdoor, dikhuatiri cepat haus",2
Material : ok Comfortability : ok  saiz tertera biru besar lagi..tapi kalau ukur pink besar dari biru..arghh pening...,2
Comfortability : okeyy nipis jgk Material : smooth  Overall oke je beli sbb murah berbaloi la dgn harga nipis sikit hshsh,2
"Comfortability : Moderate Material : Ok  Moderate thickness, light weight. But get grey colour instead of the selected green.",2
"Everything fine , OK! Price reasonable! But buy 3 , received 2 , less orange colour.",2
"Material : rubber Comfortability : okay, not_as thick as I preferred. Received parcel safely. Item looks okay. Will review again if got any issues on the products. So far it ' s not_as thick as i expected . Thank you.",2
Material : ok Comfortability : ok  Ok boleh la buat pakai dlm rumah dlm bilik air. Selipar nipis elok je.,2
"Comfortability : so far so good, very good price. Happy with it",2
Material : Getah Comfortability : Ok  Nipis sangat sneezing_faceboleh la nk pakai kat umah house_with_gardentapak licin pensive_facex tahu nak komen apa lagi dah face_with_rolling_eyes Terima kasih upside-down_face,2
"Wrong colour sent. Slightly different from the picture. But for the price, can ' t complain.",2
Comfortability : semua ok  X cuba lagi penghantaran terlalu lama tapi x PE la janji sampai jugak senang dh mop ni x yah pakai yg berat²,2
Material : Rubber Comfortability : Quite hard  For the price of RM 2 . 99 worthwhile purchase with self collect. Bought before a bit more paid but thickness is almost 1 . 5 more than current purchase.,2
"Material : nipis Comfortability : x selesa sbb nipis sgt  tq seller brg dh smpai, ingtkn tebal mcm dlm gbr rupanya nipis jer...",2
Comfortability : boleh la Material : nipis la jugak  boleh la dengan harga yang di bayar  thanks seller,2
Material : Getah Comfortability : Ok  Parcel diterima dlm keadaan baik. Penghantaran pantas. Selesa. Padan dgn harga. Tq seller n kurier.,2
Comfortability : good Material : worth for money  Slipper agak sesuai untuk digunakan di lantai licin. Padan denagn harga thumbs_up:_medium-dark_skin_tone,2
Material : nipis Comfortability : ok  Barang diterima dengan baik. Kaaut nipis...agak ringan dan selesa. Sesuai dengan harga. Tq seller,2
Comfortability : ok Material : rubber  Item received with good condition. Delivery also very fast. But one of the color different than I ordered. Both color are black.,2
Comfortability : comfortable  The base is not_as thick as picture.. but quality good,2
Ok..penghantaran pantas. Cuma seliparnya sedikit nipis..xtebal seperti dibayangkan. Sesuai dengan harganyagrimacing_face,2
"Material : getah  Tak tebal, tak_nipis sangat, padan la dengan harga tu, saje beli nak pakai dekat office",2
Material : rubber Comfortability : okay la  A bit small than regular size measurement Low price with quality,2
Material : getah Comfortability : nipis  Nipis dan ringan. Sesuai tuk pakai dalam rumah. Gray tu x sama pulak mcm dlm gambo nampak tebal. Anyway sesuai lah dgn harga nya. Terima kasih.,2
Comfortability : ok Material : ok  Cantik n ringan.. sesuai untuk dipakai dalam rumah Terima kasih seller shoppe n rider thumbs_upthumbs_upthumbs_upOK_hand,2
Comfortability : okay Material : rubber  Saiz agak kecik jadi kena Ambik 1 saiz lebih dari biasa dipakai..,2
Material : getah Comfortability : ringan  Selipar cantik . puas hati tapi sayang kecil . xsama ukuran cm kaki dengan selipar tu.,2
The thickness was not_up to expectation of thick as per the picture. The material is soft and comfortable. Price was ok.,2
The slippers just as fair for it price  But Seller never_informed me about the Color I want is no_stock . so actually part of it I help my friend order. And now only one slippers is correct order others all wrong.,2
"Brg sampai dgn selamat..tp xbgtau yg wane gray xde...sesuka he tukar wane red...saya nak wane gray...yg lain ok je...selipar Tu rpnye nipis je, igtkn tebal..tp ok je pakai masa pantang",2
"Material : biasa saja  Seliper telah Saya terima bungkusan kemas, barang cukup, cuma tapak dia lain Dari dalam gambar, ingat tapak dia serupa seliper Oren, terima kasih.",2
Comfortability : just nice Material : ok la  Pilih hijau dgn oren..dpt hijau dgn kuning..hmm,2
Comfortability : so so Material : getah  Nipis. Bukan macam dalam gambar. Gambar lain yang diterima lain face_with_rolling_eyes,2
Material : nipis tapi ok la Comfortability : tak_tahan lama  Barang diterima tetapi tidak seperti diiklankan... Dalam gambar tebal...selipar yang diterima nipis...saiz ok...yang lain 2 padan ikut harga lah... Kalau boleh produk seperti yg diiklankan...,2
Comfortability : Good for in house Material : soft  Acceptable for the price. Delivery time acceptable,2
Fast delivery. Good value for money. Nice color but take note that you need to order one size bigger than the sizing chart suggest.,2
Comfortability : baik Material : getah  2 kali repeat laki perempuan boleh pakai lagipun murah dekat seller ni. Tq,2
"Terima kasih barang sudah sampai,, penghantaran sangat pantas,,barang sampai dalam keadaan baik,, cantik sangat,, lain kali boleh odar lagi",2
Fast delivery. Received in a few days. The sizing chart is too small. Buy one size bigger than the chart suggest. Will have to re - order.,2
selipar selesa walaupun agak nipis.. sesuai utk indoor dan outdoor.. berbaloi dengan harga.,2
Comfortability : Agak keras tapak. x selembut pembelian sebelum ini. Thank you penghantaran cepat,2
Material : Lembut Comfortability : yes  Dah sampai selipar ringan sedap pakai tak_menyakitkan kaki,2
Comfortability : k Material : k  Barang sudah smpai pada tuannya. HARGA bersesuai dengan barang yang dibeli. Barang pun ok. Bungkusan baik. Penghantaran pun pada masanya,2
"Material : getah jenis yg x tebal  Stress..beli slipper 4 dapat 3 je, lebih stress bila chat dgn seller..robot operator yg jwb. Sorry terpaksa bg 4 bintang. Nampaknya x de harapan lah slipper yg 1 tu..huhu.",2
Material : Size 36 Comfortability : Biru  Selipar Sgt ringan dan slesa...brg lmbt smpi sbn 2 sy bgi 4☆☆☆☆ jk,2
Comfortability : good Material : good  good product … good quality… good service… delivery very fast… thank you so much…,2
"Comfortability : nice Material : nice  Utk pakai dlm rumah kira ok, kualiti n harga murah banding dgn beli kedai",2
Product quality is good and material soft price cheaper to purchase from the seller in the promotion period,2
Comfortability : selesa Material : nipis sikit dari dlm gmbr  Fast delivery..barang sampai dalam keadaan yg baik..thank you seller..overall semuanya okaysmiling_face_with_hearts,2
Comfortability : baik Material : plastik  delivery cpt selipar ok harga murah blh beli lagi akn dtg,2
"Comfortability : Soft and comfy Material : Rubbery  Fast delivery. Soft and comfy, just the soles are on the thin side. It would have been better if the base is thicker but overall happy with this purchase.",2
Comfortability : ringan dan selesa . mudah dipakai ke mne sahaja. Material : kualiti getah selipar yg agak bagus  Very fast delivery . tq courier & seller . wlupun ade ckit kslhan . sy order pink tpi dpt wrne lain . tpi almost ok.thumbs_upthumbs_up,2
"I bought for use in porch area only. Very light and thin but for this cheap price, I cannot complain. Delivery very fast. Thanks seller.",2
Material : getah Comfortability : okay  Gmbar tidak berkaitan tapi selipar okay berpatutan Ng harga saiz agak besar sedikit tp okay jer Nak buat basahan.. selipar agak nipis,2
Comfortability : good Material : good  RM 0 . 00 Nak belajar cara mudah promosikan SIM Tone WOW? Daftar Masterclass sekarang. Percuma 2 SIM Lindung untuk anda. Klik,2
"Material : k Comfortability : k  Barang sudah sampai pada tuannya, quality bersesuaian dengan HARGA barang. Bungkusan kemas. Penghantaran pada masa dan waktunya.",2
"Material : rubber Comfortability : yes  lembut ja slippar tp tak_expect nipis, tp takpa la harga murah kan hehe apapun delivery laju giler",2
"Comfortability : good Material : good  Kasut okeyy. Cuma oder kala lain.. dpat kala lain.. oder hitam, dpat kasut kala biru",2
Comfortability : good Material : good  Item rec same as per order. Delivery was really bad. Take more time to delived the parcel,2
although the price is cheap but the quality is very good. comfort to wear.,2
Material : nipis Comfortability : ringan  Tapak nipis dan ringan Sesuai lah dengan harga,2
Lembut dan seronok pakai nya cantik dan pengantaran yg bagus cepat sampai hugging_face,2
Comfortability : okay selesa Material : getah tebal. tp salah ambil saiz. sampai kecik pulak.. huhu,2
Material : neutral Comfortability : good  Not as thick as it looks like but is comfy,2
Material : kasut agak nipis tp sesuai la dgn harga. Penghantaran sangat cepat..,2
sesuai dengan harga. plastik lembut macam span. sesuai dipakai dalam rumah.,2
Material : terbaik  Item sampai dengan selamat..sorry gambar tiada kaitan. Tq seller,2
Material : getah  Selipar biasa 2 sahaja.. tak_lah tebal..padan dgn harga..tq seller.,2
"Comfortability : ya Material : good  Overall ok, but order blue got this like dark purple, acceptable!",2
Fast delivery. Nice shoes. Chose a size bigger for comfort.,2
Beli warna lain dapat warna lain. Yelah nak wat cemana harga murah redho ajelah seller bagi warna hijau. Bulan puasa ni taknok maroh maroh. Apa pun okey la berbaloi la ye dengan harga.,2
Selipar agak nipis dan lembut Kena dengan harga Boleh la pakai dalam rumah Xlicin dan selesa la pakai Sorry gambar n Video xde kaitan,2
Alhamdulillah. Saller yg baik hati. Ada kesilapan masa penghantaran barang. Sepatutnya ada 3 item. Yang sampai 2. Saller amat bekerjasama atas kesilapan. Tq... Boleh beli lagi,2
Material : plastic Comfortability : okay la  selipar okay cma nipis sgt tp bole laa pakai utk basahan kt rmh padanlah dgn harga murh relieved_face,2
Terima kasih..barang sudah diterima dlm keadaan baik dan tiada kerosakan. Pembungkusan hanya biasa biasa saja. Apapun terima kasih seller dn jg courier,2
Material : saiz da btol cume tak_same mcm dlm gmbar...dlm gmbr sliper tebal tp bile sampi nipis..hope lpas seller allert la ye..,2
Material : ok Comfortability : very lightthumbs_up  Everything is good but the size is too small. Pls buy one size up if u wanna purchase,2
Material : getah lembut  sory pic xberkaitan slipper agak nipis . tp bilehlah pakai kat luar . ank buat jalan 2 kalau rosak pun xsayg sgt hehe.,2
Material : ok Comfortability : ok  selipar guna kat ofis. overall ok. cuma nipis setanding harga..penghantaran laju.,2
"Material : Thin Comfortability : ok  The sandal is not_as advertised, it ' s thinner than expected and quite light.",2
Different with the pics quality okay. Delivery in expectation time,2
"Tapak kurang tebal. Kalau jalan atas tar, terasa tar. But okaylah dengan harga.",2
Material nipis...berbalo ngan harga..pakai dlm rumah cun..klu diluar tak_sesuai..tembus batu kecil,2
Penghantaran laju. Sliper pn ringan selesa pkai. Tp x pasti qualitinya,2
"Material : light rubber Comfortability : soft  If the thing is much thicker, even better",2
Material : bergetah lembut Comfortability : agak tipis sedikit. tpi seliparnya lembutt  Saiz,2
Material : ok Comfortability : nipis sikit keras  Buat pakai dlm rumah ok je . buay jalan 2 kurang selesa sebab tak_gebu. Tapi ok je bagi yang tak_memilih. Tq seller. Boleh beli lagi,2
"Material : getah plastic Comfortability : not_very good  nipis la selipar nya, lepastu jnis getah pun mcm plastic punya slipar, x sesuai dengan expectation",2
Material : Thin for indoor only Comfortability : Quite comfortable. Can wear with socks. Ok like those thin hotel slippers only better because can wash and easily dry.,2
Material : brg ok cuma pengecas tu je slah..ingt type c tu yg oppo bleh guna tapi label dia lebar utk phone iphone. Comfortability : ok je,2
Barang semua okey tapi cara balut barang xproper sgt. ada 1 tisu yg terkoyak   Nanti seller boleh improve cara balut ye.,2
Material : bahaya yg hantar tak_jujur. Comfortability : barang sampai plastik dah terbuka . oder 3 tingal 2 . plastik di koyakkn,2
Kasut ni nipis sikit. Tapi padan la dengan harganye. Warna kasut cantik sama ja dlm gambar.,2
Saiz okay cuma tapak tak_tebal macam dalam gambar pun. And depan selipar tu mudah tersadung waktu jalan.,2
Comfortability : Not bad Material : Can use lah  Boleh Bagus Boleh Dan Bagus Boleh pakai itu saja.,2
Wrong item you send to me..item cheap not_my order,2
Comfortability : ok  Tapaknya nipis aje. Saya ibgatkan yg jenis tebal. Jadi sedikit kecewa la.,2
Material : oke Comfortability : nipis  sesuai la dengan harga yang murah die besar n nipis,2
Material:thumbs_upthumbs_up Comfortability : ok lahh  sesuai nak pakai dalam rumah.. lambat sangat penghantaran,2
Comfortability : size smaller / too small than usual and not_as per expected,2
Kasut smpai dalam keadaan baik..cuma lambat smpai je..,2
Material : Bukan jenis tebal. Ringan Comfortability : Selesa utk kegunaan harian di rumah / office,2
Comfortability : ok Material : ok  质量还行 。。 鞋子蛮软的 ， 只是觉得有点薄 ， 不厚实 。 一分钱一分货 ， 适合居家穿 thumbs_up Not bad quality,2
Material : bagus Comfortability : okey ler  Cepat Pantas Hrga berpatutan Tq awak,2
Material : silikon kaN? Comfortability : saNgat selesa. sebab dia lembut  cuma dia Nipis. keNa la deNgaN harga. siapa kaki 28cm. beli la 323 44 - 45 tu~ saiz chart zamaN sekaraNg Ni aNeh aNeh dah. kita ukur cm kaki seNdiri saja. okey. kisskiss*,2
Comfortability : good Material : Good  Received with Good condition... Satisfied,2
Material : bagus Comfortability : bagus  Penghantaran yang cepat. Terima kasih seller.,2
Very good and worth the money. Love it. Quality is good. But be aware need to buy 1 size bigger from the advertised size. Black one is I bought from this shop,2
Comfortability : good Material : rubber  Alhamdulillah..barang ok..padan dgn hrga..xtbl sgt..xmpis sgt..,2
"Its soft abd comfortable for indoor use. Value for money, Thank you",2
Sepadan dengan harga..sesuai la . saya pakai dalam rumah..kat luar tak_digalakan..,2
"Material : Not sure Comfortability : smooth, friendly to skin  Very different with the picture shown. Not thick",2
Comfortability : selesa Material : plastik  Tgk dkt gambar mcm tebal..bila sampai nipis..huhuhu,2
Thank you seller..selipar cantik..barang diterima dalam keadaan baik...,2
"Fast delivery . Light,comfortable and true the size. Thank you seller",2
Barang selamat sampai dengan baik dan penghantaran sangat cepat,2
Material : good Comfortability : yes  Terbaik..nnti boleh order lagi,2
Material : plastic Comfortability : havent try it yet  will try it out laterrr!! thankyouuu,2
Material : comfortable and very light to bring anywhere.,2
Material : rubber Comfortability : ringan  Order 11 / 11 sampai 14 / 11..murah dari seller lain.,2
"Comfortability : barang sudah smpai stock … dalam baik . Tapi mcm tak_sama item jual , warna pon tak_sama biru …",2
Brg dh smpai..xde la tebal mne..rasanya separuh dr tebal selipar yg viral tu..lembut pn biasa 2 je..boleh la buat pkai kt wad sekejap je..sje bli 1x saiz besar sbb nnti kne pkai stokin kn..tq seller,2
The item is NOT as described. Thin sole. I knew it based on other buyers' reviews. I bought these merely because its cheap. Not bad actually for indoor use.,2
"kena hati - hati pkai selipar ni sebab bila tengah 2 bjln, tiba 2 stuck kat situ. boleh terjatuh.",2
Material : ok Comfortability : ok  saiz dan warna spt . yg diminta..tq,2
Comfortability : selesa  Biasa pakai saiz 37 tp skrg ambk saiz 38 - 39 baru sesuai.,2
Material : Getah Comfortability : Selesa  Ingatkan yg tebal.. Salah lerrgrinning_squinting_facegrinning_squinting_facegrinning_squinting_face,2
Material : very light and comfy. But sometime it tears at the edge.,2
Comfortability : Ringan  Cantik. Sesuai dengan harga,2
worth for the price but the shoes are very smelly,2
I bought 5 since insanely cheap but the sole are quite thin not_as I expected by looking from the advertised photos which is much thicker soles.,2
"Comfortability : nipis apabila di pakai Material : getah  Terima kasih, selipar dh sampai. Dulu pernah beli memang tebal, sekarang nipis je. Takut tak_tahan lama.",2
"Ala order kasut ni 7 pasang,,dtg barang 2 pasang ni sy mau complaint ni",2
Untuk kaler putih design lain sikit n berat sikit. Yg lain ok,2
Order grey and blue....rcv all black....WHAy???u didnt read order detail....,2
Comfortability : sofar ok Material : biasa biasa aja. sama mcm harga,2
Material ok Size smaller than usual,2
order orange color but black color …….,2
Received today 24 July 2023,2
dh sampai... tapi towel je bagi warna lain,2
"Syukur, Kelebihan : penghantaran cepat, seliparnye cantik, selesa Kekuranganye :agak nipis..",2
Comfortability : baik  Cepat dan saiz besar sikit lah,2
Fast delivery and quantity will buy again and recommend to friends,2
Comfortability : have tested yet but look ok Material : look good,2
"Material : cantik, good  Thank you sudah sampai",2
Material : parsel okay....selipar pon selesa pakai,2
Material : getah Comfortability : lembut  Sesuai di pakai di dalam rumah,2
Comfortability : ok Material : terbaik  Barang sampai dengan baik dan selamat,2
Material : soft Comfortability : selesa  Anak saya happy,2
Comfortability : good Material : good  Comfortable to wear,2
"Item sampai dalam keadaan baik. Cuma nipis , terasa kalo pijak batu. Apa pn ok la..",2
Comfortability : Ok Material : Agak nipis  Barang sampai keadaan baik tq thumbs_up,2
Lembut bila pakai tapi nipis.....padan la dengan harganya,2
"Pernah beli dulu tebal, yg ni nipis tapi masih sesuai dgn harga.",2
"Material : good,,,,,but small for me grinning_face_with_sweatgrinning_face_with_sweat,,,, next time change to bigger size face_with_hand_over_mouthface_with_hand_over_mouthface_with_hand_over_mouth",2
"Comfortability : biase 2 je Material : not_very good, kena dgn harga  Tq",2
Material : boleh la sesuai harga murah barang ok 2 la,2
Comfortability : comfy  Very comfy . thanks seller. Will order again soon. Thanks,2
Comfortability : kurang comfort Material : ok  Barang sampai dalam keadaan yang baik,2
Material : Ok Comfortability : Ok  Good for the price.,2
Comfortability : ok Material : ok  Item sampai dengan selamat thumbs_up,2
Comfortability : okay Material : okay  Harga murah dan berpatutan,2
Penghantaran agak cepat.. material sesuai dgn harga,2
Comfortability : comfort Material : ok  Just too small,2
"Comfortability : ok Material : ok  Selipar tak_sama dengan iklan, nipis skit",2
*PLS read review before u buy!!!*The worst experience ever in shopee!! Frozen yogurt stick together and soft! Dry banana also soft one not_crunchy at all! report to seller and seller said if not_crunchy then baked yourself to make it crunchy. If I want to baked myself why I want to buy online?!!,2
"Material : Was expecting it to be thick as per picture but nope. However, worth the money though! Non slippery, great value. You get what you pay. Just a bit deceived by the picture, that ' s all.",2
"Selipar beli 4psg smpi 3psg jer..oren xde . tp tgk stok ada . Dah byk x chat seller , sblm bg rate..tp asyik auto reply jer..sori sy terpaksa bg 4 star utk ini..",2
"It ’ s different from the one in the picture, but it ’ s easier to wear, light and non - slip, so it ’ s suitable for home wear.",2
Ary tu beli selipar size 40 - 41 besar. Beli laaa size 38 - 39 kecik plak... Hahahahahaha pakai jer. Tapi kaki lebih laaa kt blkng....face_with_hand_over_mouthface_with_hand_over_mouthface_with_hand_over_mouthface_with_hand_over_mouth,2
Material : sliper kna laa dgn hrga  Nipis n licin sikit..brang sy dah cancel kan tapi sller still proceed haishhhhh,2
TERBAIKKKKK..TAPI SILAP SAYA PERGI AMBIL SAIZ BESAR face_with_hand_over_mouth OKEY JEEE KALAU PAKAI KENA DGN HARGA hugging_facesparkles️thumbs_up,2
Item kurang. Tp xpa la. Oder tiga selipar sama stokin muslimah yg ada cuma selipar.,2
"Order 3 but only got 2 , seller make sure to check properly before ship out",2
I ’ m order yellow and orange two pair of shoes But come with different colour,2
Order 4 sampai 3 . harap seller tanggungjawab pos yang 1 lg,2
Warna biru lain dgn gambar...tapi okay la dengan harga....,2
Material : looks a bit thinner  Hope it can last long,2
"Comfortability : Ok Material : Nipis  Nipis, bukan_tebal seperti dalam gambar iklan.",2
Comfortability : rubber lembut  Cepat giler smp wlupon bz nk raya,2
"Material : Sole too thin , not_my expectations  Sole too thin",2
"Material : ok Comfortability : ok  Salah warna, but ok je la.....",2
Comfortability : ok Material : ok  Okay la selipar ni selesa pakai,2
"Material : order wrna lain , dapat wrna sama , 22 wrna hitam",2
Comfortability : ok Material : ok  Seliparr agak keras . saiz ok,2
Material : eva Comfortability : too soft  suitable for indoor.,2
nipis ja jgn lah letak harapan tinggi sngt murahkan. tapi seller septutnya jgn letak gmbr tu mcm yg tebal punya . klau org yg berharap nk yg tebal tiba ii dpt nipis gini acaner seller?,2
ส ี สดใสสวยงาม ขนส ่ งส่งของไว ใส ่ ได้พอดี รองเท ้ าเบาสบายนิ่ม,2
Material : Evaluation foam Comfortability : Comfortable  It ' s very light. Moderately thick. One thing I don ' t like about it. It tends to fold under when I walk. Perhaps it ' s too large for me. But that caused me to almost trip a few times.,2
bolehla. tk wangi sgt pun. tpi style. boleh refill guna pewangi lain nnti. selipar kena dgn hrga. nipis sgt. sbulan je dh haus ni,2
So far it ’ s comfortable. I ’ m liking how it feels when I walk.,2
Kali kedua beli kena sidai sikitpinching_hand:_light_skin_tone Jangan lupa follow tiktok saya kt bwah nibackhand_index_pointing_down:_light_skin_tone,2
Material : good Comfortability : yes  Value for money,2
Material : ok brg smapi dlm keadaan baik,2
"Not too thick and soft but not_bad at all, especially for the price! Per pair within RM 5 okla tu thumbs_up",2
Comfortability : Walau x sama mcm dlm pic kdai . tp ble la . bda nk boh d kaki Material : Tah  Bli jgn x beli,2
"nipis, tapi okay lah. boleh lah, tak_macam sebelum ni. tebal",2
Material : sedap dipakai Comfortability : ok la..,2
I brought black but white come,2
Barang tak_sama dlm gambar,2
Material : good  Barang tk cukup..tpi dh dpt refund,2
"Bolehlah, kena dengan harga dia",2
Selamat petang. Barang dah sampai terima kasih.,2
Beli kat mak mak suke selipar duk dapur,2
Material : strainer have dented the rest is ok,2
Kasut nipis sngt. Tengok harga la berapa face_with_tears_of_joy,2
Comfortability : so so Material : ok  ok la,2
order wrna grey yg dpt nya wrna hitampensive_face,2
Order selipar n stokin..tp dpat selipar shj,2
ingat kan selipar yg tebal rupanya nipis je,2
Barang sudah sampai selipar terlalu nipis,2
Size too small for 38 feet size,2
Tebal Selipar tak_sama macam dalam gambar.,2
"Barang kira ok laa, ngan dengan harga.",2
Nipis je . ok la dgn hrga..,2
Not much nuts or almonds.,2
grey x dpt...tp green 2....huhu,2
Material : nipis  bole la dgn harga,2
Quality is different from pictures.,2
Light and comfortable to wear,2
Material : best Comfortability : comfortable,2
Material : Light Comfortability : OK  Fitting,2
Material : ok Comfortability : ok  thumbs_upthumbs_upthumbs_up,2
穿着舒适轻便 thumbs_up， 室内或厕所穿都适宜 ， 买了比较大一号是怕尺寸有差 ， 还好没太问题 。,2
Comfortability : ok selesa Material : warna cantik...,2
Comfortability : selesa Material : getah xblicin,2
fast delivery,2
Material : good  Values for money,2
"Material : very thin, but comfortable",2
Material : plastic Comfortability : not_really,2
Tapak tipis,2
来错两双颜色,2
Material : good Comfortability : good  selesa..muat 2 je..ringan..,2
不错,2
"Material : Free gift before payment  Dear all, this host gvie me so many FREE GIFT, I live chat host ask Q & A but yet to make payment for 3 days host directly give me free things, 3 times already host always give free things, Tips: remember don ' t make payment first, till the host come and text u, if not_PLEASE TEXT host request free gift first, after payment NO free gift le  Help me boost this comment to give all buyer benefit ya face_with_hand_over_mouth",2
RM 0 Kementerian Ekonomi: Daftar & kemas kini maklumat di sistem Pangkalan Data Utama (PADU) sebelum 31 Mac 2024. Pastikan maklumat lengkap & tepat.,2
"Comfortability : not_really  dah pernah beli selipar ni kat sini, selesa tebal. kalini repeat tapi yang kalini nipissss frowning_faceloudly_crying_face",2
"Beli dua pasang beli saiz yang sama . tp sampai kecil sepasang , sepasang lagi besar . pelik.",2
murah dan sangat ringan sesuai untuk kanak - kanak dan dewasa,2
"Comfortability : ok Material : rubberize  The goods received in good conditions, just that the sole is not_as shown in the photo ( not_as thick as the shown photo, only about 2cm thick) size are ok.",2
Material : soft Comfortability : confort  Good prod.. confort but cannot used heavy hyper active.. just in door used only.. cheep and value for money..,2
Comfortability : nipissss Material : getah lembikkk  Padan dengan harga . nipis sangatface_with_tears_of_joy,2
